"job_title","company_name","state","description","skill","type","employment_type","min_salary","max_salary","job_url","original_source"
"data scientist, People Analytics - Remote","Starbucks","Seattle, WA","Job Summary And MissionThis job contributes to Starbucks success by guiding business decisions through utilizing data analysis and consulting that results in predicting outcomes, understanding complex data relationships, and developing a quantitative return on investment. This role works on the Inclusion & Diversity (I&D) team managing Equal Employment Opportunity (EEO), affirmative action (AA), and compensation related analysis impacting inclusion and diversity efforts and partners with the broader I&D, Analytics & Insights and Human Resources teams to develop long term data analysis, reporting, infographics and dashboard solutions utilizing the latest in computing technologies and operating across customer transactions and data elements to unlock the opportunities to support our global business. Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities
Extracts data from various databases; performs exploratory data analysis, cleanses, massages, and aggregates data
Employs scaling & automation to data preparation techniques
Determines analytics approach to solve business problems; incorporates machine learning algorithms where appropriate
Connects insights to business decision making options and next steps testing or research opportunities
Understands business initiatives and serves as primary analytic resource in discussions with business partners to define business questions
Drives creation of final insights package and recommendations; leads presentation
Directs analytic component of implementation of insights into business processes and ensures appropriate testing takes place
Develops project proposals, gains stakeholder buy-in, and ensures timelines are met
Promotes and advocates value of advanced analytics to solve business problems within department
Mentors data analysts in descriptive and predictive analytics

Required Knowledge, Skills And Abilities
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Exposure and business-applicable experience in several Modeling & Machine Learning Techniques (regression, tree models, survival analysis, cluster analysis, forecasting, anomaly detection, association rules, etc.)
Exposure and business-applicable experience in several data ETL (Teradata, Oracle, SQL, Python, Java, Ruby, Pig)
Exposure and business-applicable experience in several analytic languages (R, SAS, SPSS, Stata)
Big data processing techniques, preferred
Retail, customer loyalty, and eCommerce experience, preferred

Starbucks and its brands are an equal opportunity employer of all qualified individuals.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com

","Association Rule Learning","Hard Skill","Full-time","$70,500.00/yr","$135,000.00/yr","https://www.linkedin.com/jobs/view/data-scientist-people-analytics-remote-at-starbucks-2739455796?refId=WGnmf%2Bsrex7TR5qMxYkOHA%3D%3D&trackingId=5t8w6mhxorOmaDh0Vwh%2FGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","LinkedIn"
"data scientist, People Analytics - Remote","Starbucks","Seattle, WA","Job Summary And MissionThis job contributes to Starbucks success by guiding business decisions through utilizing data analysis and consulting that results in predicting outcomes, understanding complex data relationships, and developing a quantitative return on investment. This role works on the Inclusion & Diversity (I&D) team managing Equal Employment Opportunity (EEO), affirmative action (AA), and compensation related analysis impacting inclusion and diversity efforts and partners with the broader I&D, Analytics & Insights and Human Resources teams to develop long term data analysis, reporting, infographics and dashboard solutions utilizing the latest in computing technologies and operating across customer transactions and data elements to unlock the opportunities to support our global business. Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities
Extracts data from various databases; performs exploratory data analysis, cleanses, massages, and aggregates data
Employs scaling & automation to data preparation techniques
Determines analytics approach to solve business problems; incorporates machine learning algorithms where appropriate
Connects insights to business decision making options and next steps testing or research opportunities
Understands business initiatives and serves as primary analytic resource in discussions with business partners to define business questions
Drives creation of final insights package and recommendations; leads presentation
Directs analytic component of implementation of insights into business processes and ensures appropriate testing takes place
Develops project proposals, gains stakeholder buy-in, and ensures timelines are met
Promotes and advocates value of advanced analytics to solve business problems within department
Mentors data analysts in descriptive and predictive analytics

Required Knowledge, Skills And Abilities
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Exposure and business-applicable experience in several Modeling & Machine Learning Techniques (regression, tree models, survival analysis, cluster analysis, forecasting, anomaly detection, association rules, etc.)
Exposure and business-applicable experience in several data ETL (Teradata, Oracle, SQL, Python, Java, Ruby, Pig)
Exposure and business-applicable experience in several analytic languages (R, SAS, SPSS, Stata)
Big data processing techniques, preferred
Retail, customer loyalty, and eCommerce experience, preferred

Starbucks and its brands are an equal opportunity employer of all qualified individuals.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com

","Anomaly Detection","Hard Skill","Full-time","$70,500.00/yr","$135,000.00/yr","https://www.linkedin.com/jobs/view/data-scientist-people-analytics-remote-at-starbucks-2739455796?refId=WGnmf%2Bsrex7TR5qMxYkOHA%3D%3D&trackingId=5t8w6mhxorOmaDh0Vwh%2FGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","LinkedIn"
"data scientist, People Analytics - Remote","Starbucks","Seattle, WA","Job Summary And MissionThis job contributes to Starbucks success by guiding business decisions through utilizing data analysis and consulting that results in predicting outcomes, understanding complex data relationships, and developing a quantitative return on investment. This role works on the Inclusion & Diversity (I&D) team managing Equal Employment Opportunity (EEO), affirmative action (AA), and compensation related analysis impacting inclusion and diversity efforts and partners with the broader I&D, Analytics & Insights and Human Resources teams to develop long term data analysis, reporting, infographics and dashboard solutions utilizing the latest in computing technologies and operating across customer transactions and data elements to unlock the opportunities to support our global business. Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities
Extracts data from various databases; performs exploratory data analysis, cleanses, massages, and aggregates data
Employs scaling & automation to data preparation techniques
Determines analytics approach to solve business problems; incorporates machine learning algorithms where appropriate
Connects insights to business decision making options and next steps testing or research opportunities
Understands business initiatives and serves as primary analytic resource in discussions with business partners to define business questions
Drives creation of final insights package and recommendations; leads presentation
Directs analytic component of implementation of insights into business processes and ensures appropriate testing takes place
Develops project proposals, gains stakeholder buy-in, and ensures timelines are met
Promotes and advocates value of advanced analytics to solve business problems within department
Mentors data analysts in descriptive and predictive analytics

Required Knowledge, Skills And Abilities
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Exposure and business-applicable experience in several Modeling & Machine Learning Techniques (regression, tree models, survival analysis, cluster analysis, forecasting, anomaly detection, association rules, etc.)
Exposure and business-applicable experience in several data ETL (Teradata, Oracle, SQL, Python, Java, Ruby, Pig)
Exposure and business-applicable experience in several analytic languages (R, SAS, SPSS, Stata)
Big data processing techniques, preferred
Retail, customer loyalty, and eCommerce experience, preferred

Starbucks and its brands are an equal opportunity employer of all qualified individuals.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com

","Apache Pig","Hard Skill","Full-time","$70,500.00/yr","$135,000.00/yr","https://www.linkedin.com/jobs/view/data-scientist-people-analytics-remote-at-starbucks-2739455796?refId=WGnmf%2Bsrex7TR5qMxYkOHA%3D%3D&trackingId=5t8w6mhxorOmaDh0Vwh%2FGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","LinkedIn"
"data scientist, People Analytics - Remote","Starbucks","Seattle, WA","Job Summary And MissionThis job contributes to Starbucks success by guiding business decisions through utilizing data analysis and consulting that results in predicting outcomes, understanding complex data relationships, and developing a quantitative return on investment. This role works on the Inclusion & Diversity (I&D) team managing Equal Employment Opportunity (EEO), affirmative action (AA), and compensation related analysis impacting inclusion and diversity efforts and partners with the broader I&D, Analytics & Insights and Human Resources teams to develop long term data analysis, reporting, infographics and dashboard solutions utilizing the latest in computing technologies and operating across customer transactions and data elements to unlock the opportunities to support our global business. Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities
Extracts data from various databases; performs exploratory data analysis, cleanses, massages, and aggregates data
Employs scaling & automation to data preparation techniques
Determines analytics approach to solve business problems; incorporates machine learning algorithms where appropriate
Connects insights to business decision making options and next steps testing or research opportunities
Understands business initiatives and serves as primary analytic resource in discussions with business partners to define business questions
Drives creation of final insights package and recommendations; leads presentation
Directs analytic component of implementation of insights into business processes and ensures appropriate testing takes place
Develops project proposals, gains stakeholder buy-in, and ensures timelines are met
Promotes and advocates value of advanced analytics to solve business problems within department
Mentors data analysts in descriptive and predictive analytics

Required Knowledge, Skills And Abilities
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Exposure and business-applicable experience in several Modeling & Machine Learning Techniques (regression, tree models, survival analysis, cluster analysis, forecasting, anomaly detection, association rules, etc.)
Exposure and business-applicable experience in several data ETL (Teradata, Oracle, SQL, Python, Java, Ruby, Pig)
Exposure and business-applicable experience in several analytic languages (R, SAS, SPSS, Stata)
Big data processing techniques, preferred
Retail, customer loyalty, and eCommerce experience, preferred

Starbucks and its brands are an equal opportunity employer of all qualified individuals.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com

","Exploratory Data Analysis","Hard Skill","Full-time","$70,500.00/yr","$135,000.00/yr","https://www.linkedin.com/jobs/view/data-scientist-people-analytics-remote-at-starbucks-2739455796?refId=WGnmf%2Bsrex7TR5qMxYkOHA%3D%3D&trackingId=5t8w6mhxorOmaDh0Vwh%2FGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","LinkedIn"
"data scientist, People Analytics - Remote","Starbucks","Seattle, WA","Job Summary And MissionThis job contributes to Starbucks success by guiding business decisions through utilizing data analysis and consulting that results in predicting outcomes, understanding complex data relationships, and developing a quantitative return on investment. This role works on the Inclusion & Diversity (I&D) team managing Equal Employment Opportunity (EEO), affirmative action (AA), and compensation related analysis impacting inclusion and diversity efforts and partners with the broader I&D, Analytics & Insights and Human Resources teams to develop long term data analysis, reporting, infographics and dashboard solutions utilizing the latest in computing technologies and operating across customer transactions and data elements to unlock the opportunities to support our global business. Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities
Extracts data from various databases; performs exploratory data analysis, cleanses, massages, and aggregates data
Employs scaling & automation to data preparation techniques
Determines analytics approach to solve business problems; incorporates machine learning algorithms where appropriate
Connects insights to business decision making options and next steps testing or research opportunities
Understands business initiatives and serves as primary analytic resource in discussions with business partners to define business questions
Drives creation of final insights package and recommendations; leads presentation
Directs analytic component of implementation of insights into business processes and ensures appropriate testing takes place
Develops project proposals, gains stakeholder buy-in, and ensures timelines are met
Promotes and advocates value of advanced analytics to solve business problems within department
Mentors data analysts in descriptive and predictive analytics

Required Knowledge, Skills And Abilities
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Exposure and business-applicable experience in several Modeling & Machine Learning Techniques (regression, tree models, survival analysis, cluster analysis, forecasting, anomaly detection, association rules, etc.)
Exposure and business-applicable experience in several data ETL (Teradata, Oracle, SQL, Python, Java, Ruby, Pig)
Exposure and business-applicable experience in several analytic languages (R, SAS, SPSS, Stata)
Big data processing techniques, preferred
Retail, customer loyalty, and eCommerce experience, preferred

Starbucks and its brands are an equal opportunity employer of all qualified individuals.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com

","Business Process","Hard Skill","Full-time","$70,500.00/yr","$135,000.00/yr","https://www.linkedin.com/jobs/view/data-scientist-people-analytics-remote-at-starbucks-2739455796?refId=WGnmf%2Bsrex7TR5qMxYkOHA%3D%3D&trackingId=5t8w6mhxorOmaDh0Vwh%2FGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","LinkedIn"
"data scientist, People Analytics - Remote","Starbucks","Seattle, WA","Job Summary And MissionThis job contributes to Starbucks success by guiding business decisions through utilizing data analysis and consulting that results in predicting outcomes, understanding complex data relationships, and developing a quantitative return on investment. This role works on the Inclusion & Diversity (I&D) team managing Equal Employment Opportunity (EEO), affirmative action (AA), and compensation related analysis impacting inclusion and diversity efforts and partners with the broader I&D, Analytics & Insights and Human Resources teams to develop long term data analysis, reporting, infographics and dashboard solutions utilizing the latest in computing technologies and operating across customer transactions and data elements to unlock the opportunities to support our global business. Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities
Extracts data from various databases; performs exploratory data analysis, cleanses, massages, and aggregates data
Employs scaling & automation to data preparation techniques
Determines analytics approach to solve business problems; incorporates machine learning algorithms where appropriate
Connects insights to business decision making options and next steps testing or research opportunities
Understands business initiatives and serves as primary analytic resource in discussions with business partners to define business questions
Drives creation of final insights package and recommendations; leads presentation
Directs analytic component of implementation of insights into business processes and ensures appropriate testing takes place
Develops project proposals, gains stakeholder buy-in, and ensures timelines are met
Promotes and advocates value of advanced analytics to solve business problems within department
Mentors data analysts in descriptive and predictive analytics

Required Knowledge, Skills And Abilities
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Exposure and business-applicable experience in several Modeling & Machine Learning Techniques (regression, tree models, survival analysis, cluster analysis, forecasting, anomaly detection, association rules, etc.)
Exposure and business-applicable experience in several data ETL (Teradata, Oracle, SQL, Python, Java, Ruby, Pig)
Exposure and business-applicable experience in several analytic languages (R, SAS, SPSS, Stata)
Big data processing techniques, preferred
Retail, customer loyalty, and eCommerce experience, preferred

Starbucks and its brands are an equal opportunity employer of all qualified individuals.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com

","Advocacy","Soft Skill","Full-time","$70,500.00/yr","$135,000.00/yr","https://www.linkedin.com/jobs/view/data-scientist-people-analytics-remote-at-starbucks-2739455796?refId=WGnmf%2Bsrex7TR5qMxYkOHA%3D%3D&trackingId=5t8w6mhxorOmaDh0Vwh%2FGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","LinkedIn"
"data scientist, People Analytics - Remote","Starbucks","Seattle, WA","Job Summary And MissionThis job contributes to Starbucks success by guiding business decisions through utilizing data analysis and consulting that results in predicting outcomes, understanding complex data relationships, and developing a quantitative return on investment. This role works on the Inclusion & Diversity (I&D) team managing Equal Employment Opportunity (EEO), affirmative action (AA), and compensation related analysis impacting inclusion and diversity efforts and partners with the broader I&D, Analytics & Insights and Human Resources teams to develop long term data analysis, reporting, infographics and dashboard solutions utilizing the latest in computing technologies and operating across customer transactions and data elements to unlock the opportunities to support our global business. Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities
Extracts data from various databases; performs exploratory data analysis, cleanses, massages, and aggregates data
Employs scaling & automation to data preparation techniques
Determines analytics approach to solve business problems; incorporates machine learning algorithms where appropriate
Connects insights to business decision making options and next steps testing or research opportunities
Understands business initiatives and serves as primary analytic resource in discussions with business partners to define business questions
Drives creation of final insights package and recommendations; leads presentation
Directs analytic component of implementation of insights into business processes and ensures appropriate testing takes place
Develops project proposals, gains stakeholder buy-in, and ensures timelines are met
Promotes and advocates value of advanced analytics to solve business problems within department
Mentors data analysts in descriptive and predictive analytics

Required Knowledge, Skills And Abilities
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Exposure and business-applicable experience in several Modeling & Machine Learning Techniques (regression, tree models, survival analysis, cluster analysis, forecasting, anomaly detection, association rules, etc.)
Exposure and business-applicable experience in several data ETL (Teradata, Oracle, SQL, Python, Java, Ruby, Pig)
Exposure and business-applicable experience in several analytic languages (R, SAS, SPSS, Stata)
Big data processing techniques, preferred
Retail, customer loyalty, and eCommerce experience, preferred

Starbucks and its brands are an equal opportunity employer of all qualified individuals.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com

","Python (Programming Language)","Hard Skill","Full-time","$70,500.00/yr","$135,000.00/yr","https://www.linkedin.com/jobs/view/data-scientist-people-analytics-remote-at-starbucks-2739455796?refId=WGnmf%2Bsrex7TR5qMxYkOHA%3D%3D&trackingId=5t8w6mhxorOmaDh0Vwh%2FGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","LinkedIn"
"data scientist, People Analytics - Remote","Starbucks","Seattle, WA","Job Summary And MissionThis job contributes to Starbucks success by guiding business decisions through utilizing data analysis and consulting that results in predicting outcomes, understanding complex data relationships, and developing a quantitative return on investment. This role works on the Inclusion & Diversity (I&D) team managing Equal Employment Opportunity (EEO), affirmative action (AA), and compensation related analysis impacting inclusion and diversity efforts and partners with the broader I&D, Analytics & Insights and Human Resources teams to develop long term data analysis, reporting, infographics and dashboard solutions utilizing the latest in computing technologies and operating across customer transactions and data elements to unlock the opportunities to support our global business. Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities
Extracts data from various databases; performs exploratory data analysis, cleanses, massages, and aggregates data
Employs scaling & automation to data preparation techniques
Determines analytics approach to solve business problems; incorporates machine learning algorithms where appropriate
Connects insights to business decision making options and next steps testing or research opportunities
Understands business initiatives and serves as primary analytic resource in discussions with business partners to define business questions
Drives creation of final insights package and recommendations; leads presentation
Directs analytic component of implementation of insights into business processes and ensures appropriate testing takes place
Develops project proposals, gains stakeholder buy-in, and ensures timelines are met
Promotes and advocates value of advanced analytics to solve business problems within department
Mentors data analysts in descriptive and predictive analytics

Required Knowledge, Skills And Abilities
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Exposure and business-applicable experience in several Modeling & Machine Learning Techniques (regression, tree models, survival analysis, cluster analysis, forecasting, anomaly detection, association rules, etc.)
Exposure and business-applicable experience in several data ETL (Teradata, Oracle, SQL, Python, Java, Ruby, Pig)
Exposure and business-applicable experience in several analytic languages (R, SAS, SPSS, Stata)
Big data processing techniques, preferred
Retail, customer loyalty, and eCommerce experience, preferred

Starbucks and its brands are an equal opportunity employer of all qualified individuals.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com

","Survival Analysis","Hard Skill","Full-time","$70,500.00/yr","$135,000.00/yr","https://www.linkedin.com/jobs/view/data-scientist-people-analytics-remote-at-starbucks-2739455796?refId=WGnmf%2Bsrex7TR5qMxYkOHA%3D%3D&trackingId=5t8w6mhxorOmaDh0Vwh%2FGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","LinkedIn"
"data scientist, People Analytics - Remote","Starbucks","Seattle, WA","Job Summary And MissionThis job contributes to Starbucks success by guiding business decisions through utilizing data analysis and consulting that results in predicting outcomes, understanding complex data relationships, and developing a quantitative return on investment. This role works on the Inclusion & Diversity (I&D) team managing Equal Employment Opportunity (EEO), affirmative action (AA), and compensation related analysis impacting inclusion and diversity efforts and partners with the broader I&D, Analytics & Insights and Human Resources teams to develop long term data analysis, reporting, infographics and dashboard solutions utilizing the latest in computing technologies and operating across customer transactions and data elements to unlock the opportunities to support our global business. Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities
Extracts data from various databases; performs exploratory data analysis, cleanses, massages, and aggregates data
Employs scaling & automation to data preparation techniques
Determines analytics approach to solve business problems; incorporates machine learning algorithms where appropriate
Connects insights to business decision making options and next steps testing or research opportunities
Understands business initiatives and serves as primary analytic resource in discussions with business partners to define business questions
Drives creation of final insights package and recommendations; leads presentation
Directs analytic component of implementation of insights into business processes and ensures appropriate testing takes place
Develops project proposals, gains stakeholder buy-in, and ensures timelines are met
Promotes and advocates value of advanced analytics to solve business problems within department
Mentors data analysts in descriptive and predictive analytics

Required Knowledge, Skills And Abilities
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Exposure and business-applicable experience in several Modeling & Machine Learning Techniques (regression, tree models, survival analysis, cluster analysis, forecasting, anomaly detection, association rules, etc.)
Exposure and business-applicable experience in several data ETL (Teradata, Oracle, SQL, Python, Java, Ruby, Pig)
Exposure and business-applicable experience in several analytic languages (R, SAS, SPSS, Stata)
Big data processing techniques, preferred
Retail, customer loyalty, and eCommerce experience, preferred

Starbucks and its brands are an equal opportunity employer of all qualified individuals.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com

","Machine Learning Algorithms","Hard Skill","Full-time","$70,500.00/yr","$135,000.00/yr","https://www.linkedin.com/jobs/view/data-scientist-people-analytics-remote-at-starbucks-2739455796?refId=WGnmf%2Bsrex7TR5qMxYkOHA%3D%3D&trackingId=5t8w6mhxorOmaDh0Vwh%2FGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","LinkedIn"
"data scientist, People Analytics - Remote","Starbucks","Seattle, WA","Job Summary And MissionThis job contributes to Starbucks success by guiding business decisions through utilizing data analysis and consulting that results in predicting outcomes, understanding complex data relationships, and developing a quantitative return on investment. This role works on the Inclusion & Diversity (I&D) team managing Equal Employment Opportunity (EEO), affirmative action (AA), and compensation related analysis impacting inclusion and diversity efforts and partners with the broader I&D, Analytics & Insights and Human Resources teams to develop long term data analysis, reporting, infographics and dashboard solutions utilizing the latest in computing technologies and operating across customer transactions and data elements to unlock the opportunities to support our global business. Models and acts in accordance with Starbucks guiding principles.

Summary Of Key Responsibilities
Extracts data from various databases; performs exploratory data analysis, cleanses, massages, and aggregates data
Employs scaling & automation to data preparation techniques
Determines analytics approach to solve business problems; incorporates machine learning algorithms where appropriate
Connects insights to business decision making options and next steps testing or research opportunities
Understands business initiatives and serves as primary analytic resource in discussions with business partners to define business questions
Drives creation of final insights package and recommendations; leads presentation
Directs analytic component of implementation of insights into business processes and ensures appropriate testing takes place
Develops project proposals, gains stakeholder buy-in, and ensures timelines are met
Promotes and advocates value of advanced analytics to solve business problems within department
Mentors data analysts in descriptive and predictive analytics

Required Knowledge, Skills And Abilities
Ability to apply knowledge of multidisciplinary business principles and practices to achieve successful outcomes in cross-functional projects and activities
Exposure and business-applicable experience in several Modeling & Machine Learning Techniques (regression, tree models, survival analysis, cluster analysis, forecasting, anomaly detection, association rules, etc.)
Exposure and business-applicable experience in several data ETL (Teradata, Oracle, SQL, Python, Java, Ruby, Pig)
Exposure and business-applicable experience in several analytic languages (R, SAS, SPSS, Stata)
Big data processing techniques, preferred
Retail, customer loyalty, and eCommerce experience, preferred

Starbucks and its brands are an equal opportunity employer of all qualified individuals.

We are committed to creating a diverse and welcoming workplace that includes partners with diverse backgrounds and experiences. We believe that enables us to better meet our mission and values while serving customers throughout our global communities. People of color, women, LGBTQIA+, veterans and persons with disabilities are encouraged to apply.

Qualified applicants with criminal histories will be considered for employment in a manner consistent with all federal state and local ordinances. Starbucks Corporation is committed to offering reasonable accommodations to job applicants with disabilities. If you need assistance or an accommodation due to a disability, please contact us at 206-318-0660 or via email at applicantaccommodation@starbucks.com

","Cluster Analysis","Hard Skill","Full-time","$70,500.00/yr","$135,000.00/yr","https://www.linkedin.com/jobs/view/data-scientist-people-analytics-remote-at-starbucks-2739455796?refId=WGnmf%2Bsrex7TR5qMxYkOHA%3D%3D&trackingId=5t8w6mhxorOmaDh0Vwh%2FGQ%3D%3D&position=1&pageNum=0&trk=public_jobs_jserp-result_search-card","LinkedIn"
