"job_title","company_name","state","description","skill","type","employment_type","min_salary","max_salary","job_url","original_source"
"Data Scientist","Sigmaways Inc","Salt Lake City, UT","As a Senior Data Scientist, you will empower consumers and create business value. You will design models and will work to deploy solutions to Financial Institutions, FinTechs, Small and Medium Businesses, Large Enterprises Consumers, and even Government agencies and related Ecosystems.




Preferred qualifications include:




Experience with real-world applications of discrete, differential, deterministic, and probabilistic mathematical structures with applicability to Finance, FinTech, scoring
Senior Level Software Development, Data Engineering, or Data Science Programming is highly desired.
Advanced Interpretation and Validation skills including Statistical methods Classical ML, Deep Learning and Transformer Models and/or Attention Mechanisms.
Advanced-Data Modeling, Querying, Structuring, Architecture, and Design skills
Exposure to risk evaluation, credit risk modeling.
Additional Finance and FinTech Experience.




Key Qualifications

Master’s Degree or higher in Data Science, Information Systems, Computer Science or a closely related field. Ph.D. is preferred.
7+ years of commercial machine/deep learning and modeling experience. Combinations of Software/Data Engineering may be considered with sufficient ML experience.
A strong understanding of Natural Language Understanding, Computer Vision, Statistical Modeling, Visualization, and advanced Data Science techniques/methods.
Solve problems that are new to the company, the financial industry, and data science
Focus on the techniques that will lead to solutions; the ability to create models is a plus
Gain insights from text, including non-language tokens.
Ability to perform error analysis of a given model and explain the analysis to others.
Use the thought process of image annotations in text analysis.
Ability to reduce dimensions and explain the impact, following the logic of PCA or similar
Understand which aspects of a model make it work well
Mid- to Senior-level Python coding experience required.
Experience with Kubernetes, Containers, Docker, REST APIs, GraphQL, Event Streams or other delivery mechanisms required.
Excellent written and oral communication skills on technical and non-technical topics.","Credit Risk","Hard Skill","Contract",NA,NA,"https://www.linkedin.com/jobs/view/data-scientist-at-sigmaways-inc-2764014774?refId=4onl4pwhqj9UIXhy807N%2Bg%3D%3D&trackingId=KvAnRUKKoeIvWYiwphMsQQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card","LinkedIn"
"Data Scientist","Sigmaways Inc","Salt Lake City, UT","As a Senior Data Scientist, you will empower consumers and create business value. You will design models and will work to deploy solutions to Financial Institutions, FinTechs, Small and Medium Businesses, Large Enterprises Consumers, and even Government agencies and related Ecosystems.




Preferred qualifications include:




Experience with real-world applications of discrete, differential, deterministic, and probabilistic mathematical structures with applicability to Finance, FinTech, scoring
Senior Level Software Development, Data Engineering, or Data Science Programming is highly desired.
Advanced Interpretation and Validation skills including Statistical methods Classical ML, Deep Learning and Transformer Models and/or Attention Mechanisms.
Advanced-Data Modeling, Querying, Structuring, Architecture, and Design skills
Exposure to risk evaluation, credit risk modeling.
Additional Finance and FinTech Experience.




Key Qualifications

Master’s Degree or higher in Data Science, Information Systems, Computer Science or a closely related field. Ph.D. is preferred.
7+ years of commercial machine/deep learning and modeling experience. Combinations of Software/Data Engineering may be considered with sufficient ML experience.
A strong understanding of Natural Language Understanding, Computer Vision, Statistical Modeling, Visualization, and advanced Data Science techniques/methods.
Solve problems that are new to the company, the financial industry, and data science
Focus on the techniques that will lead to solutions; the ability to create models is a plus
Gain insights from text, including non-language tokens.
Ability to perform error analysis of a given model and explain the analysis to others.
Use the thought process of image annotations in text analysis.
Ability to reduce dimensions and explain the impact, following the logic of PCA or similar
Understand which aspects of a model make it work well
Mid- to Senior-level Python coding experience required.
Experience with Kubernetes, Containers, Docker, REST APIs, GraphQL, Event Streams or other delivery mechanisms required.
Excellent written and oral communication skills on technical and non-technical topics.","Risk Analysis","Hard Skill","Contract",NA,NA,"https://www.linkedin.com/jobs/view/data-scientist-at-sigmaways-inc-2764014774?refId=4onl4pwhqj9UIXhy807N%2Bg%3D%3D&trackingId=KvAnRUKKoeIvWYiwphMsQQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card","LinkedIn"
"Data Scientist","Sigmaways Inc","Salt Lake City, UT","As a Senior Data Scientist, you will empower consumers and create business value. You will design models and will work to deploy solutions to Financial Institutions, FinTechs, Small and Medium Businesses, Large Enterprises Consumers, and even Government agencies and related Ecosystems.




Preferred qualifications include:




Experience with real-world applications of discrete, differential, deterministic, and probabilistic mathematical structures with applicability to Finance, FinTech, scoring
Senior Level Software Development, Data Engineering, or Data Science Programming is highly desired.
Advanced Interpretation and Validation skills including Statistical methods Classical ML, Deep Learning and Transformer Models and/or Attention Mechanisms.
Advanced-Data Modeling, Querying, Structuring, Architecture, and Design skills
Exposure to risk evaluation, credit risk modeling.
Additional Finance and FinTech Experience.




Key Qualifications

Master’s Degree or higher in Data Science, Information Systems, Computer Science or a closely related field. Ph.D. is preferred.
7+ years of commercial machine/deep learning and modeling experience. Combinations of Software/Data Engineering may be considered with sufficient ML experience.
A strong understanding of Natural Language Understanding, Computer Vision, Statistical Modeling, Visualization, and advanced Data Science techniques/methods.
Solve problems that are new to the company, the financial industry, and data science
Focus on the techniques that will lead to solutions; the ability to create models is a plus
Gain insights from text, including non-language tokens.
Ability to perform error analysis of a given model and explain the analysis to others.
Use the thought process of image annotations in text analysis.
Ability to reduce dimensions and explain the impact, following the logic of PCA or similar
Understand which aspects of a model make it work well
Mid- to Senior-level Python coding experience required.
Experience with Kubernetes, Containers, Docker, REST APIs, GraphQL, Event Streams or other delivery mechanisms required.
Excellent written and oral communication skills on technical and non-technical topics.","Data Science","Hard Skill","Contract",NA,NA,"https://www.linkedin.com/jobs/view/data-scientist-at-sigmaways-inc-2764014774?refId=4onl4pwhqj9UIXhy807N%2Bg%3D%3D&trackingId=KvAnRUKKoeIvWYiwphMsQQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card","LinkedIn"
"Data Scientist","Sigmaways Inc","Salt Lake City, UT","As a Senior Data Scientist, you will empower consumers and create business value. You will design models and will work to deploy solutions to Financial Institutions, FinTechs, Small and Medium Businesses, Large Enterprises Consumers, and even Government agencies and related Ecosystems.




Preferred qualifications include:




Experience with real-world applications of discrete, differential, deterministic, and probabilistic mathematical structures with applicability to Finance, FinTech, scoring
Senior Level Software Development, Data Engineering, or Data Science Programming is highly desired.
Advanced Interpretation and Validation skills including Statistical methods Classical ML, Deep Learning and Transformer Models and/or Attention Mechanisms.
Advanced-Data Modeling, Querying, Structuring, Architecture, and Design skills
Exposure to risk evaluation, credit risk modeling.
Additional Finance and FinTech Experience.




Key Qualifications

Master’s Degree or higher in Data Science, Information Systems, Computer Science or a closely related field. Ph.D. is preferred.
7+ years of commercial machine/deep learning and modeling experience. Combinations of Software/Data Engineering may be considered with sufficient ML experience.
A strong understanding of Natural Language Understanding, Computer Vision, Statistical Modeling, Visualization, and advanced Data Science techniques/methods.
Solve problems that are new to the company, the financial industry, and data science
Focus on the techniques that will lead to solutions; the ability to create models is a plus
Gain insights from text, including non-language tokens.
Ability to perform error analysis of a given model and explain the analysis to others.
Use the thought process of image annotations in text analysis.
Ability to reduce dimensions and explain the impact, following the logic of PCA or similar
Understand which aspects of a model make it work well
Mid- to Senior-level Python coding experience required.
Experience with Kubernetes, Containers, Docker, REST APIs, GraphQL, Event Streams or other delivery mechanisms required.
Excellent written and oral communication skills on technical and non-technical topics.","Data Engineering","Hard Skill","Contract",NA,NA,"https://www.linkedin.com/jobs/view/data-scientist-at-sigmaways-inc-2764014774?refId=4onl4pwhqj9UIXhy807N%2Bg%3D%3D&trackingId=KvAnRUKKoeIvWYiwphMsQQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card","LinkedIn"
"Data Scientist","Sigmaways Inc","Salt Lake City, UT","As a Senior Data Scientist, you will empower consumers and create business value. You will design models and will work to deploy solutions to Financial Institutions, FinTechs, Small and Medium Businesses, Large Enterprises Consumers, and even Government agencies and related Ecosystems.




Preferred qualifications include:




Experience with real-world applications of discrete, differential, deterministic, and probabilistic mathematical structures with applicability to Finance, FinTech, scoring
Senior Level Software Development, Data Engineering, or Data Science Programming is highly desired.
Advanced Interpretation and Validation skills including Statistical methods Classical ML, Deep Learning and Transformer Models and/or Attention Mechanisms.
Advanced-Data Modeling, Querying, Structuring, Architecture, and Design skills
Exposure to risk evaluation, credit risk modeling.
Additional Finance and FinTech Experience.




Key Qualifications

Master’s Degree or higher in Data Science, Information Systems, Computer Science or a closely related field. Ph.D. is preferred.
7+ years of commercial machine/deep learning and modeling experience. Combinations of Software/Data Engineering may be considered with sufficient ML experience.
A strong understanding of Natural Language Understanding, Computer Vision, Statistical Modeling, Visualization, and advanced Data Science techniques/methods.
Solve problems that are new to the company, the financial industry, and data science
Focus on the techniques that will lead to solutions; the ability to create models is a plus
Gain insights from text, including non-language tokens.
Ability to perform error analysis of a given model and explain the analysis to others.
Use the thought process of image annotations in text analysis.
Ability to reduce dimensions and explain the impact, following the logic of PCA or similar
Understand which aspects of a model make it work well
Mid- to Senior-level Python coding experience required.
Experience with Kubernetes, Containers, Docker, REST APIs, GraphQL, Event Streams or other delivery mechanisms required.
Excellent written and oral communication skills on technical and non-technical topics.","Docker (Software)","Hard Skill","Contract",NA,NA,"https://www.linkedin.com/jobs/view/data-scientist-at-sigmaways-inc-2764014774?refId=4onl4pwhqj9UIXhy807N%2Bg%3D%3D&trackingId=KvAnRUKKoeIvWYiwphMsQQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card","LinkedIn"
"Data Scientist","Sigmaways Inc","Salt Lake City, UT","As a Senior Data Scientist, you will empower consumers and create business value. You will design models and will work to deploy solutions to Financial Institutions, FinTechs, Small and Medium Businesses, Large Enterprises Consumers, and even Government agencies and related Ecosystems.




Preferred qualifications include:




Experience with real-world applications of discrete, differential, deterministic, and probabilistic mathematical structures with applicability to Finance, FinTech, scoring
Senior Level Software Development, Data Engineering, or Data Science Programming is highly desired.
Advanced Interpretation and Validation skills including Statistical methods Classical ML, Deep Learning and Transformer Models and/or Attention Mechanisms.
Advanced-Data Modeling, Querying, Structuring, Architecture, and Design skills
Exposure to risk evaluation, credit risk modeling.
Additional Finance and FinTech Experience.




Key Qualifications

Master’s Degree or higher in Data Science, Information Systems, Computer Science or a closely related field. Ph.D. is preferred.
7+ years of commercial machine/deep learning and modeling experience. Combinations of Software/Data Engineering may be considered with sufficient ML experience.
A strong understanding of Natural Language Understanding, Computer Vision, Statistical Modeling, Visualization, and advanced Data Science techniques/methods.
Solve problems that are new to the company, the financial industry, and data science
Focus on the techniques that will lead to solutions; the ability to create models is a plus
Gain insights from text, including non-language tokens.
Ability to perform error analysis of a given model and explain the analysis to others.
Use the thought process of image annotations in text analysis.
Ability to reduce dimensions and explain the impact, following the logic of PCA or similar
Understand which aspects of a model make it work well
Mid- to Senior-level Python coding experience required.
Experience with Kubernetes, Containers, Docker, REST APIs, GraphQL, Event Streams or other delivery mechanisms required.
Excellent written and oral communication skills on technical and non-technical topics.","Kubernetes","Hard Skill","Contract",NA,NA,"https://www.linkedin.com/jobs/view/data-scientist-at-sigmaways-inc-2764014774?refId=4onl4pwhqj9UIXhy807N%2Bg%3D%3D&trackingId=KvAnRUKKoeIvWYiwphMsQQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card","LinkedIn"
"Data Scientist","Sigmaways Inc","Salt Lake City, UT","As a Senior Data Scientist, you will empower consumers and create business value. You will design models and will work to deploy solutions to Financial Institutions, FinTechs, Small and Medium Businesses, Large Enterprises Consumers, and even Government agencies and related Ecosystems.




Preferred qualifications include:




Experience with real-world applications of discrete, differential, deterministic, and probabilistic mathematical structures with applicability to Finance, FinTech, scoring
Senior Level Software Development, Data Engineering, or Data Science Programming is highly desired.
Advanced Interpretation and Validation skills including Statistical methods Classical ML, Deep Learning and Transformer Models and/or Attention Mechanisms.
Advanced-Data Modeling, Querying, Structuring, Architecture, and Design skills
Exposure to risk evaluation, credit risk modeling.
Additional Finance and FinTech Experience.




Key Qualifications

Master’s Degree or higher in Data Science, Information Systems, Computer Science or a closely related field. Ph.D. is preferred.
7+ years of commercial machine/deep learning and modeling experience. Combinations of Software/Data Engineering may be considered with sufficient ML experience.
A strong understanding of Natural Language Understanding, Computer Vision, Statistical Modeling, Visualization, and advanced Data Science techniques/methods.
Solve problems that are new to the company, the financial industry, and data science
Focus on the techniques that will lead to solutions; the ability to create models is a plus
Gain insights from text, including non-language tokens.
Ability to perform error analysis of a given model and explain the analysis to others.
Use the thought process of image annotations in text analysis.
Ability to reduce dimensions and explain the impact, following the logic of PCA or similar
Understand which aspects of a model make it work well
Mid- to Senior-level Python coding experience required.
Experience with Kubernetes, Containers, Docker, REST APIs, GraphQL, Event Streams or other delivery mechanisms required.
Excellent written and oral communication skills on technical and non-technical topics.","Statistical Modeling","Hard Skill","Contract",NA,NA,"https://www.linkedin.com/jobs/view/data-scientist-at-sigmaways-inc-2764014774?refId=4onl4pwhqj9UIXhy807N%2Bg%3D%3D&trackingId=KvAnRUKKoeIvWYiwphMsQQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card","LinkedIn"
"Data Scientist","Sigmaways Inc","Salt Lake City, UT","As a Senior Data Scientist, you will empower consumers and create business value. You will design models and will work to deploy solutions to Financial Institutions, FinTechs, Small and Medium Businesses, Large Enterprises Consumers, and even Government agencies and related Ecosystems.




Preferred qualifications include:




Experience with real-world applications of discrete, differential, deterministic, and probabilistic mathematical structures with applicability to Finance, FinTech, scoring
Senior Level Software Development, Data Engineering, or Data Science Programming is highly desired.
Advanced Interpretation and Validation skills including Statistical methods Classical ML, Deep Learning and Transformer Models and/or Attention Mechanisms.
Advanced-Data Modeling, Querying, Structuring, Architecture, and Design skills
Exposure to risk evaluation, credit risk modeling.
Additional Finance and FinTech Experience.




Key Qualifications

Master’s Degree or higher in Data Science, Information Systems, Computer Science or a closely related field. Ph.D. is preferred.
7+ years of commercial machine/deep learning and modeling experience. Combinations of Software/Data Engineering may be considered with sufficient ML experience.
A strong understanding of Natural Language Understanding, Computer Vision, Statistical Modeling, Visualization, and advanced Data Science techniques/methods.
Solve problems that are new to the company, the financial industry, and data science
Focus on the techniques that will lead to solutions; the ability to create models is a plus
Gain insights from text, including non-language tokens.
Ability to perform error analysis of a given model and explain the analysis to others.
Use the thought process of image annotations in text analysis.
Ability to reduce dimensions and explain the impact, following the logic of PCA or similar
Understand which aspects of a model make it work well
Mid- to Senior-level Python coding experience required.
Experience with Kubernetes, Containers, Docker, REST APIs, GraphQL, Event Streams or other delivery mechanisms required.
Excellent written and oral communication skills on technical and non-technical topics.","Finance","Hard Skill","Contract",NA,NA,"https://www.linkedin.com/jobs/view/data-scientist-at-sigmaways-inc-2764014774?refId=4onl4pwhqj9UIXhy807N%2Bg%3D%3D&trackingId=KvAnRUKKoeIvWYiwphMsQQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card","LinkedIn"
"Data Scientist","Sigmaways Inc","Salt Lake City, UT","As a Senior Data Scientist, you will empower consumers and create business value. You will design models and will work to deploy solutions to Financial Institutions, FinTechs, Small and Medium Businesses, Large Enterprises Consumers, and even Government agencies and related Ecosystems.




Preferred qualifications include:




Experience with real-world applications of discrete, differential, deterministic, and probabilistic mathematical structures with applicability to Finance, FinTech, scoring
Senior Level Software Development, Data Engineering, or Data Science Programming is highly desired.
Advanced Interpretation and Validation skills including Statistical methods Classical ML, Deep Learning and Transformer Models and/or Attention Mechanisms.
Advanced-Data Modeling, Querying, Structuring, Architecture, and Design skills
Exposure to risk evaluation, credit risk modeling.
Additional Finance and FinTech Experience.




Key Qualifications

Master’s Degree or higher in Data Science, Information Systems, Computer Science or a closely related field. Ph.D. is preferred.
7+ years of commercial machine/deep learning and modeling experience. Combinations of Software/Data Engineering may be considered with sufficient ML experience.
A strong understanding of Natural Language Understanding, Computer Vision, Statistical Modeling, Visualization, and advanced Data Science techniques/methods.
Solve problems that are new to the company, the financial industry, and data science
Focus on the techniques that will lead to solutions; the ability to create models is a plus
Gain insights from text, including non-language tokens.
Ability to perform error analysis of a given model and explain the analysis to others.
Use the thought process of image annotations in text analysis.
Ability to reduce dimensions and explain the impact, following the logic of PCA or similar
Understand which aspects of a model make it work well
Mid- to Senior-level Python coding experience required.
Experience with Kubernetes, Containers, Docker, REST APIs, GraphQL, Event Streams or other delivery mechanisms required.
Excellent written and oral communication skills on technical and non-technical topics.","Business Valuation","Hard Skill","Contract",NA,NA,"https://www.linkedin.com/jobs/view/data-scientist-at-sigmaways-inc-2764014774?refId=4onl4pwhqj9UIXhy807N%2Bg%3D%3D&trackingId=KvAnRUKKoeIvWYiwphMsQQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card","LinkedIn"
"Data Scientist","Sigmaways Inc","Salt Lake City, UT","As a Senior Data Scientist, you will empower consumers and create business value. You will design models and will work to deploy solutions to Financial Institutions, FinTechs, Small and Medium Businesses, Large Enterprises Consumers, and even Government agencies and related Ecosystems.




Preferred qualifications include:




Experience with real-world applications of discrete, differential, deterministic, and probabilistic mathematical structures with applicability to Finance, FinTech, scoring
Senior Level Software Development, Data Engineering, or Data Science Programming is highly desired.
Advanced Interpretation and Validation skills including Statistical methods Classical ML, Deep Learning and Transformer Models and/or Attention Mechanisms.
Advanced-Data Modeling, Querying, Structuring, Architecture, and Design skills
Exposure to risk evaluation, credit risk modeling.
Additional Finance and FinTech Experience.




Key Qualifications

Master’s Degree or higher in Data Science, Information Systems, Computer Science or a closely related field. Ph.D. is preferred.
7+ years of commercial machine/deep learning and modeling experience. Combinations of Software/Data Engineering may be considered with sufficient ML experience.
A strong understanding of Natural Language Understanding, Computer Vision, Statistical Modeling, Visualization, and advanced Data Science techniques/methods.
Solve problems that are new to the company, the financial industry, and data science
Focus on the techniques that will lead to solutions; the ability to create models is a plus
Gain insights from text, including non-language tokens.
Ability to perform error analysis of a given model and explain the analysis to others.
Use the thought process of image annotations in text analysis.
Ability to reduce dimensions and explain the impact, following the logic of PCA or similar
Understand which aspects of a model make it work well
Mid- to Senior-level Python coding experience required.
Experience with Kubernetes, Containers, Docker, REST APIs, GraphQL, Event Streams or other delivery mechanisms required.
Excellent written and oral communication skills on technical and non-technical topics.","Financial Technology (FinTech)","Hard Skill","Contract",NA,NA,"https://www.linkedin.com/jobs/view/data-scientist-at-sigmaways-inc-2764014774?refId=4onl4pwhqj9UIXhy807N%2Bg%3D%3D&trackingId=KvAnRUKKoeIvWYiwphMsQQ%3D%3D&position=16&pageNum=1&trk=public_jobs_jserp-result_search-card","LinkedIn"
